human,ashuman,asmachine
0.5791203900361839,0.6725212455328021,0.7862550101496957
0.7141302219377115,0.861796918668245,0.8094249665737152
0.5793639317154884,0.8788336664438248,0.8133869290351867
0.5992204037308693,0.8886517414024898,0.8389916805660024
0.7968500014926706,0.7663003166430983,0.720038532714049
0.8089650337894757,0.84166628241539,0.7125589025241358
0.7149749942447828,0.8417430159946283,0.7300947348658855
0.6911956622069212,0.881370852390925,0.7536645917331471
0.8964842414855957,0.8812076568603515,0.678126956882148
0.7179140437926564,0.6363653125507491,0.8736043612162272
0.6905962627094525,0.7990766359227044,0.6006970489770174
0.6914992126680556,0.695921071938106,0.6814813583398298
0.6960657185741833,0.7444558809785282,0.7982316405645439
0.8396936229297093,0.7106087434859503,0.6163111790083349
0.6887978821992874,0.7374058100912306,0.8480218076705932
0.7165899963482566,0.7016167500762329,0.7457130192113774
0.8050862299768549,0.6047328981757164,0.7887213490903378
0.8005464047193527,0.8327987477892921,0.8507234901189804
0.7089664784984456,0.6563414847799416,0.693988953034083
0.7427364579505391,0.6727338575798533,0.7567246304503803
0.6648746691644192,0.6988390632546865,0.8612342617091011
0.7340761783222357,0.6971551958591707,0.8577546387910843
0.8558900848678921,0.8639162381490072,0.7987053203913901
0.6723075187206269,0.6973302607734998,0.7271606815047562
0.6326805563534007,0.8909540739324358,0.5570623066276312
0.824947790907962,0.826384177674418,0.814078884323438
0.6611910472810268,0.8125752806663513,0.8324698995460164
0.7233001618616043,0.5473208195762709,0.7427047888437907
0.6780323895715898,0.8918187946081162,0.6898849529027938
0.7811186199004834,0.8804960140475521,0.7575575236616463
0.7699195660891072,0.8766623191211534,0.7677914043588023
0.6984020899000921,0.7479718840070839,0.8173032332869137
0.7628510429058224,0.8085111933095115,0.7675092001756032
0.6852340459823608,0.744723454117775,0.8935384074846904
0.7696078542906505,0.8018128188217387,0.7572323880318937
0.5869446282408067,0.7944645984419461,0.7448316529393196
0.8128143576905131,0.861768541427759,0.7744737858218806
0.8133100611822945,0.8015861078387215,0.780050965026021
0.7713897182222675,0.8900109887123108,0.6636812938377261
0.5322076739846833,0.8928644917905331,0.7746917612850666
0.6897483029299312,0.7884607166051865,0.8799156952988018
0.6303519271314144,0.9125080863634746,0.8713744765236264
0.8116827499249886,0.7165310736745596,0.8273411182065805
0.7208985229107466,0.8296591727821915,0.6770386819181771
0.7733601406216621,0.8843651662270228,0.5749101432470175
0.7107260307917992,0.6415028310967265,0.5955801832455175
0.6519676601463879,0.6743881774359736,0.7026236215058494
0.6159907529751459,0.5965555869042873,0.8725233912467957
0.6505305181172761,0.8314200724874224,0.5073312618319066
0.6861638749639193,0.8666470296242658,0.6306699875017835
0.5955967037379741,0.8321133351325989,0.7682992095748583
0.6436852692411497,0.7072557860778438,0.838197945356369
0.8745881400325082,0.8719258982202281,0.5833616196319009
0.8224093469862754,0.7585539130064157,0.8845554280281067
0.797898793593049,0.7989545200358737,0.6832654390371207
0.6521915863022992,0.8029977095623811,0.8269550555518695
0.6447256566741719,0.8191466283798218,0.8326086816580399
0.7717786912213672,0.6856956694807325,0.7677277496882847
0.7717061871662736,0.8655994534492493,0.6776675750588765
0.7310972013934092,0.5726508038384573,0.6624873355031013
0.7014180459082127,0.7956585059450432,0.721393903806096
0.6562773515780767,0.8804952800273895,0.8736080096827613
0.674412753166897,0.8686953783035278,0.7900123782455921
0.6392181253106128,0.7255323725938797,0.7879702817452582
0.7642058610383954,0.779259879142046,0.7949402154911132
0.7275776252631219,0.851638104234423,0.8580728585903461
0.7551688409369924,0.8169274581106085,0.6643843176188292
0.5904267413748635,0.8725265264511108,0.8260534331202507
0.7999134487131747,0.7448409962654113,0.7114248360422525
0.7721294651810939,0.8368230254753776,0.8510640362898508
0.773781995204362,0.8455188535153866,0.691774621916314
0.6731017254091598,0.6508764741676194,0.8761574923992157
0.7261566203087568,0.8067128392665283,0.7504739385957901
0.6309205581034932,0.7034771245333457,0.835526458422343
0.7910808242029614,0.6964005011579265,0.6605703890323639
0.8123196052468341,0.8410466348423677,0.6385628899623608
0.9388607203960418,0.8270766683246779,0.8150749745823088
0.6933275656331153,0.8044782767170354,0.7286482800898905
0.6711532937420998,0.7719029764334361,0.7321955422560374
0.8299635176857313,0.8614827659395006,0.8244714550673962
0.6871428185087793,0.7872762084007263,0.6430566021890352
0.578603739314007,0.7848867685957388,0.6509156931063225
0.7603739106229374,0.8442180086584652,0.4937954005454817
0.606772272464107,0.8968058952263424,0.794952401343514
0.6048842857990946,0.7703501731157303,0.7527169513125573
0.6635432275278228,0.8506240617661249,0.7643755010018746
0.8674999803304673,0.8114271475510164,0.776013124605705
0.6636529664198557,0.8680273180916196,0.7836987011962466
0.8226142932068218,0.8516847801208496,0.8952760333600251
0.8048163473606109,0.8580395393073559,0.7797377911560676
0.7743148859590292,0.8890954922227299,0.6699506730355066
0.6633719280362129,0.7915888743268119,0.7414489558764866
0.8128034621477127,0.7845907504005092,0.8802732194171232
0.6090223287994211,0.8457671117782593,0.6918599978089333
0.7196005316717284,0.7845721766352654,0.75662562251091
0.6641001253339806,0.7661744070549806,0.8707768343962156
0.843813629526841,0.7230198308825493,0.8219728195667266
0.7100374968722463,0.8584748864173889,0.7683349560414042
0.7207083679735661,0.6448659206430117,0.6761695288121701
0.7238802041858434,0.8751176125124881,0.7451347890496254
0.8009658241271973,0.6078092877207131,0.6724628867774174
0.6779172973973411,0.7461210850038027,0.6804280938054232
