,human,continue,create,explain
passed_quality_check,True,True,True,True
n_stop_words,606.0,249.0,235.0,345.0
alpha_ratio,0.87521815008726,0.8719879518072289,0.8671328671328671,0.8861892583120204
mean_word_length,3.7661431064572426,4.864457831325301,4.944055944055944,4.578005115089514
doc_length,1146.0,664.0,715.0,782.0
duplicate_ngram_chr_fraction_5,0.02679750896395546,0.03636363636363636,0.03285024154589372,0.08668076109936575
top_ngram_chr_fraction_2,0.009624457444800906,0.0071146245059288534,0.007971014492753623,0.007047216349541931
top_ngram_chr_fraction_3,0.006793734666918286,0.012648221343873518,0.01352657004830918,0.01644350481559784
top_ngram_chr_fraction_4,0.005661445555765239,0.014229249011857707,0.017391304347826087,0.021141649048625793
oov_ratio,0.0017452006980802793,0.015060240963855422,0.016783216783216783,0.016624040920716114
entropy,38.23777966945362,15.174842899295239,14.51867205427477,20.7936295103392
perplexity,4.040700958689121e+16,3893592.8427671418,2020129.2536278088,1072898294.875961
per_word_perplexity,35259170669189.54,5863.8446427215995,2825.355599479453,1371992.7044449628
first_order_coherence,0.6423148990298311,0.7876011419296265,0.8300006598234176,0.7739590785720132
second_order_coherence,0.6163480795951466,0.7986837228139242,0.8167114822488082,0.7644799035042524
dependency_distance_mean,2.3964908540859877,2.7153680411531402,2.913659135992615,2.689319330490612
dependency_distance_std,0.7061452735068379,0.548012818653121,0.5258842199887189,0.4524507494437183
prop_adjacent_dependency_relation_mean,0.44465239967929426,0.4711473936002033,0.4911560164191964,0.4887834684584566
prop_adjacent_dependency_relation_std,0.07745368637485389,0.07562134468555372,0.0469624087125399,0.06674248639464368
token_length_mean,4.182370820668693,5.3760683760683765,5.480891719745223,4.967375886524823
token_length_median,4.0,5.0,5.0,4.0
token_length_std,2.112627459936524,2.7197489066056875,2.7060826449443516,2.631034002543317
sentence_length_mean,16.18032786885246,22.5,29.904761904761905,20.735294117647058
sentence_length_median,13.0,22.5,27.0,21.0
sentence_length_std,11.29994660762275,7.737272427372879,11.915994700620482,6.4866778569139045
syllables_per_token_mean,1.2178318135764945,1.5435897435897437,1.53343949044586,1.449645390070922
syllables_per_token_median,1.0,1.0,1.0,1.0
syllables_per_token_std,0.5327816549726861,0.8484661490293247,0.825834619997855,0.7704308561052264
n_tokens,987,585,628,705
n_unique_tokens,393,319,400,313
proportion_unique_tokens,0.3981762917933131,0.5452991452991452,0.6369426751592356,0.44397163120567373
n_characters,4316,3230,3535,3580
n_sentences,61,26,21,34
flesch_reading_ease,87.38339578454334,53.40980769230771,46.75268577494694,63.148676470588256
flesch_kincaid_grade,5.090743269055096,11.399358974358979,14.16744313011829,9.602580308719233
smog,8.089982424148904,13.579138443065101,14.348710955821954,11.892052765847286
gunning_fog,8.336366203265401,14.94871794871795,17.121140430694574,12.833124739257407
automated_readability_index,6.359130499775773,15.141282051282055,19.337380952380954,12.333987484355447
coleman_liau_index,6.962958459979735,14.495726495726498,15.43783439490446,11.980652482269505
lix,28.43969970269238,54.80769230769231,63.34425235062177,46.6927409261577
rix,1.9836065573770492,7.269230769230769,10.0,5.382352941176471
pos_prop_DET,0.08376963350785341,0.061746987951807226,0.05454545454545454,0.08439897698209718
pos_prop_VERB,0.1300174520069808,0.1144578313253012,0.13286713286713286,0.14066496163682865
pos_prop_AUX,0.05846422338568935,0.03162650602409638,0.019580419580419582,0.03324808184143223
pos_prop_ADJ,0.04275741710296684,0.08283132530120482,0.07552447552447553,0.04859335038363171
pos_prop_NOUN,0.15794066317626526,0.21536144578313254,0.23216783216783216,0.1969309462915601
pos_prop_PUNCT,0.11780104712041885,0.10240963855421686,0.1076923076923077,0.09335038363171355
pos_prop_SCONJ,0.019197207678883072,0.025602409638554216,0.016783216783216783,0.029411764705882353
pos_prop_ADP,0.08900523560209424,0.11144578313253012,0.11468531468531469,0.11253196930946291
pos_prop_PROPN,0.03664921465968586,0.06927710843373494,0.07972027972027972,0.06905370843989769
pos_prop_CCONJ,0.041884816753926704,0.030120481927710843,0.025174825174825177,0.0319693094629156
pos_prop_PRON,0.13263525305410123,0.0783132530120482,0.05454545454545454,0.08695652173913043
pos_prop_ADV,0.056719022687609075,0.03463855421686747,0.04055944055944056,0.030690537084398978
pos_prop_PART,0.02443280977312391,0.02108433734939759,0.023776223776223775,0.02557544757033248
pos_prop_NUM,0.006980802792321117,0.007530120481927711,0.006993006993006993,0.0012787723785166241
pos_prop_SYM,0.0008726003490401396,,,
pos_prop_INTJ,0.0008726003490401396,,,
connectives,24,17,16,27
connectives_cap,6,8,5,4
pos_prop_SPACE,,0.01355421686746988,0.015384615384615385,0.015345268542199489
duplicate_ngram_chr_fraction_6,,,,0.05520319473807846
duplicate_ngram_chr_fraction_7,,,,0.02255109231853418
duplicate_ngram_chr_fraction_8,,,,0.02255109231853418
duplicate_ngram_chr_fraction_9,,,,0.02255109231853418
duplicate_ngram_chr_fraction_10,,,,0.02255109231853418
