human,continue,explain,create
,0.0013422818791946308,0.036619718309859155,0.016817593790426907
,0.006802721088435374,0.001841620626151013,0.004629629629629629
0.023225806451612905,0.020887728459530026,0.03927986906710311,0.03753753753753754
0.011461318051575931,0.0028089887640449437,0.02861230329041488,0.017518248175182483
0.0017331022530329288,0.012006861063464836,0.004792332268370607,0.0121580547112462
0.0035169988276670576,0.006172839506172839,0.027972027972027972,0.008183306055646482
,0.008902077151335312,0.0048,
0.0015267175572519084,0.0011961722488038277,0.04728950403690888,0.029002320185614848
0.0024752475247524753,0.03912363067292645,0.09798270893371758,0.0034904013961605585
0.004878048780487805,0.020833333333333332,0.05573770491803279,0.03241296518607443
0.004777070063694267,0.01752021563342318,0.003316749585406302,0.006220839813374806
,,,0.023809523809523808
0.0064,0.033277870216306155,0.0034662045060658577,0.03594771241830065
0.0012903225806451613,0.0017094017094017094,0.01226158038147139,0.0109375
0.001697792869269949,0.036011080332409975,0.013927576601671309,0.0033222591362126247
,0.004846526655896607,0.04035874439461883,0.014104372355430184
0.00865051903114187,,0.013513513513513514,0.010852713178294573
,0.003436426116838488,,0.00819672131147541
0.002004008016032064,,,0.022838499184339316
0.0012077294685990338,0.010174418604651164,0.005793742757821553,0.014492753623188406
,0.001483679525222552,0.028273809523809524,
,0.0016155088852988692,0.006557377049180328,0.028380634390651086
0.0013351134846461949,0.00117096018735363,0.0069605568445475635,0.006944444444444444
0.003952569169960474,,0.011594202898550725,0.006462035541195477
0.01337295690936107,0.09230769230769231,0.04648390941597139,0.017857142857142856
,0.01718213058419244,0.04611650485436893,0.010550996483001172
,0.007142857142857143,,0.03945371775417299
0.0037243947858473,0.0013966480446927375,0.008445945945945946,0.01455026455026455
0.004267425320056899,0.002911208151382824,0.04854368932038835,0.006220839813374806
0.005847953216374269,0.0340632603406326,0.011097410604192354,0.0017825311942959
0.0025348542458808617,0.1368584758942457,0.009557945041816009,0.025714285714285714
0.0015527950310559005,0.0015723270440251573,0.010135135135135136,0.008347245409015025
,0.001310615989515072,0.04836759371221282,0.07630522088353414
